name,price,emi,kilometer,fuel,transmission,link
2021 Tata Harrier,9.78 lakh,"EMI ₹21,264/m","98,036 km",Diesel,Auto,https://www.cars24.com/buy-used-tata-harrier-2021-cars-faridabad-10043263734/
2021 Honda Amaze,5.41 lakh,"EMI ₹9,550/m","50,499 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2021-cars-ghaziabad-11293967746/
2022 Maruti S Cross,5.91 lakh,"EMI ₹10,433/m","47,946 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-s-cross-2022-cars-faridabad-10160666720/
2015 Maruti Celerio,2.12 lakh,"EMI ₹9,980/m","66,066 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-gurgaon-10013568722/
2020 Hyundai NEW SANTRO,2.90 lakh,"EMI ₹5,119/m","83,781 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-gurgaon-10198569741/
2023 Tata NEXON,7.30 lakh,"EMI ₹12,886/m","17,977 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2023-cars-gurgaon-13342869714/
2019 Tata Tiago,2.83 lakh,"EMI ₹5,000/m","54,048 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2019-cars-new-delhi-10554869783/
2024 Hyundai Creta N Line,16.98 lakh,"EMI ₹29,074/m","17,791 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-n-line-2024-cars-new-delhi-10046461742/
2018 Hyundai Grand i10,3.01 lakh,"EMI ₹5,313/m","44,136 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-ghaziabad-11221765708/
2023 Mahindra Thar,10.17 lakh,"EMI ₹17,414/m","60,198 km",Petrol,Manual,https://www.cars24.com/buy-used-mahindra-thar-2023-cars-new-delhi-10053065732/
2019 KIA SELTOS,7.28 lakh,"EMI ₹24,180/m","76,981 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-seltos-2019-cars-noida-11201262742/
2021 Tata NEXON,6.50 lakh,"EMI ₹14,459/m","46,717 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-nexon-2021-cars-ghaziabad-11245567749/
2016 Maruti Alto K10,2.06 lakh,"EMI ₹4,582/m","32,254 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-new-delhi-10087363710/
2025 Tata NEXON,11.99 lakh,"EMI ₹20,530/m","9,111 km",CNG,Auto,https://www.cars24.com/buy-used-tata-nexon-2025-cars-new-delhi-10541261722/
2014 Toyota Corolla Altis,4.11 lakh,"EMI ₹13,651/m","47,774 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-corolla-altis-2014-cars-noida-10095461727/
2015 Toyota Etios,2.42 lakh,"EMI ₹6,373/m","70,549 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-etios-2015-cars-new-delhi-10055661734/
2022 Maruti Ciaz,5.88 lakh,"EMI ₹10,380/m","86,158 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-new-delhi-10014860728/
2016 Honda City,4.17 lakh,"EMI ₹9,276/m","54,713 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2016-cars-new-delhi-10061263735/
2022 KIA CARENS,9.07 lakh,"EMI ₹15,530/m","30,835 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-carens-2022-cars-new-delhi-10020861703/
2021 Honda City,6.60 lakh,"EMI ₹11,651/m","58,520 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2021-cars-new-delhi-10070563722/
2020 Mahindra XUV300,4.05 lakh,"EMI ₹9,009/m","1,16,899 km",Petrol,Manual,https://www.cars24.com/buy-used-mahindra-xuv300-2020-cars-gurgaon-11017863722/
2017 Honda Jazz,3.87 lakh,"EMI ₹7,566/m","82,232 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-jazz-2017-cars-gurgaon-10166069703/
2017 Hyundai Elite i20,3.67 lakh,"EMI ₹7,175/m","64,512 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-new-delhi-10155860727/
2022 Tata Harrier,11.56 lakh,"EMI ₹25,134/m","1,14,866 km",Diesel,Auto,https://www.cars24.com/buy-used-tata-harrier-2022-cars-gurgaon-10107862728/
2016 Maruti Wagon R Stingray,1.94 lakh,"EMI ₹4,315/m","93,873 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-stingray-2016-cars-new-delhi-10046063735/
2017 Hyundai Creta,4.60 lakh,"EMI ₹8,993/m","56,224 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-gurgaon-10531760737/
2023 MG HECTOR,13.32 lakh,"EMI ₹22,807/m","28,741 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-hector-2023-cars-gurgaon-10154865731/
2016 Maruti Baleno,3.05 lakh,"EMI ₹6,785/m","77,113 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-noida-11201664743/
2022 Toyota Innova Crysta,15.78 lakh,"EMI ₹27,019/m","55,536 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-innova-crysta-2022-cars-new-delhi-10184969724/
2018 Renault Kwid,1.78 lakh,"EMI ₹3,142/m","62,135 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2018-cars-noida-13842303727/
2022 MG ASTOR,7.48 lakh,"EMI ₹13,204/m","67,966 km",Petrol,Manual,https://www.cars24.com/buy-used-mg-astor-2022-cars-gurgaon-16301169717/
2014 Volkswagen Polo,2.80 lakh,"EMI ₹9,300/m","58,923 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-polo-2014-cars-new-delhi-10136766723/
2015 Hyundai Elite i20,2.77 lakh,"EMI ₹7,281/m","49,826 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-ghaziabad-10054864799/
2023 Toyota Glanza,5.00 lakh,"EMI ₹8,826/m","60,527 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-glanza-2023-cars-gurgaon-29902666737/
2019 Honda City,5.21 lakh,"EMI ₹9,197/m","39,899 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2019-cars-noida-15157403748/
2016 Maruti Baleno,3.47 lakh,"EMI ₹7,719/m","24,753 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-10083761749/
2021 Skoda KUSHAQ,7.89 lakh,"EMI ₹13,928/m","95,540 km",Petrol,Auto,https://www.cars24.com/buy-used-skoda-kushaq-2021-cars-new-delhi-10022363733/
2019 Honda Civic,10.14 lakh,"EMI ₹17,362/m","64,799 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-civic-2019-cars-new-delhi-10084965738/
2025 Maruti Alto K10,4.23 lakh,"EMI ₹7,467/m","18,282 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2025-cars-gurgaon-10164463748/
2017 Datsun Redi Go,1.31 lakh,"EMI ₹2,561/m","55,363 km",Petrol,Manual,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-new-delhi-10765441701/
2018 Honda City,4.47 lakh,"EMI ₹7,891/m","78,563 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2018-cars-noida-10028664733/
2021 Hyundai VENUE,6.89 lakh,"EMI ₹15,325/m","48,625 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-new-delhi-10012668749/
