name,price,emi,kilometer,fuel,transmission,link
2017 Tata Tiago,2.79 lakh,"EMI ₹5,459/m","45,407 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2017-cars-ahmedabad-11457666754/
2017 Datsun Redi Go,1.78 lakh,"EMI ₹3,490/m","55,508 km",Petrol,Manual,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-14221806750/
2017 Hyundai Verna,5.56 lakh,"EMI ₹12,373/m","1,33,554 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-verna-2017-cars-ahmedabad-11493960788/
2017 Volkswagen Ameo,3.74 lakh,"EMI ₹7,317/m","83,634 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-ameo-2017-cars-ahmedabad-11413969767/
2016 Maruti Wagon R 1.0,2.49 lakh,"EMI ₹8,260/m","85,001 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-ahmedabad-11457663704/
2021 Maruti Celerio,3.79 lakh,"EMI ₹6,690/m","61,913 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2021-cars-ahmedabad-11486969707/
2013 Hyundai i20,2.67 lakh,"EMI ₹12,569/m","76,464 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-ahmedabad-24407364795/
2021 Tata TIGOR,4.84 lakh,"EMI ₹8,536/m","40,065 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-tigor-2021-cars-ahmedabad-11441962705/
2015 Maruti Wagon R 1.0,2.65 lakh,"EMI ₹12,474/m","95,149 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-ahmedabad-15053267749/
2017 Hyundai Grand i10,3.25 lakh,"EMI ₹8,558/m","80,100 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ahmedabad-11401066766/
2012 Honda Brio,1.70 lakh,"EMI ₹15,129/m","97,925 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-brio-2012-cars-ahmedabad-11457568707/
2013 Honda Brio,2.04 lakh,"EMI ₹9,590/m","92,723 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-brio-2013-cars-ahmedabad-11447263748/
2022 Renault Kwid,3.16 lakh,"EMI ₹5,578/m","56,919 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2022-cars-ahmedabad-11431064706/
2021 Hyundai Tucson,11.74 lakh,"EMI ₹20,102/m","52,235 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-tucson-2021-cars-ahmedabad-11478263746/
2021 MG ASTOR,8.41 lakh,"EMI ₹14,400/m","44,832 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-astor-2021-cars-ahmedabad-11451765729/
2014 Hyundai Grand i10,2.81 lakh,"EMI ₹9,334/m","77,200 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-ahmedabad-11443465741/
2018 Hyundai Elite i20,5.61 lakh,"EMI ₹12,481/m","93,294 km",CNG,Auto,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-ahmedabad-25797668748/
2019 Honda Amaze,3.97 lakh,"EMI ₹8,831/m","1,30,757 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2019-cars-ahmedabad-11472664702/
2022 Tata ALTROZ,5.50 lakh,"EMI ₹12,246/m","1,27,164 km",CNG,Manual,https://www.cars24.com/buy-used-tata-altroz-2022-cars-ahmedabad-11468064745/
2016 Honda Amaze,3.23 lakh,"EMI ₹7,185/m","56,575 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2016-cars-ahmedabad-11485468761/
2016 Hyundai Creta,6.85 lakh,"EMI ₹15,237/m","52,613 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-ahmedabad-11457766766/
2017 Maruti Dzire,3.71 lakh,"EMI ₹7,249/m","91,710 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-ahmedabad-11458563749/
2020 Tata ALTROZ,4.27 lakh,"EMI ₹7,534/m","84,233 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2020-cars-ahmedabad-11045369723/
2018 Jeep Compass,6.12 lakh,"EMI ₹13,614/m","1,38,046 km",Diesel,Manual,https://www.cars24.com/buy-used-jeep-compass-2018-cars-ahmedabad-11444663704/
2017 Ford Figo Aspire,2.73 lakh,"EMI ₹5,337/m","90,733 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-ahmedabad-11491462702/
2015 Honda CRV,5.24 lakh,"EMI ₹13,806/m","1,07,978 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-crv-2015-cars-ahmedabad-11415065757/
2018 Tata NEXON,3.55 lakh,"EMI ₹6,267/m","58,446 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-nexon-2018-cars-ahmedabad-11476063747/
2023 Hyundai Verna,10.95 lakh,"EMI ₹18,749/m","63,704 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-verna-2023-cars-ahmedabad-11424665702/
2021 Maruti Vitara Brezza,6.56 lakh,"EMI ₹11,588/m","60,844 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-ahmedabad-11472360703/
2015 Maruti Alto 800,2.07 lakh,"EMI ₹5,443/m","21,606 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-ahmedabad-11460069728/
2016 Ford New Figo,1.51 lakh,"EMI ₹3,369/m","1,30,729 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-new-figo-2016-cars-ahmedabad-11416500762/
2015 Hyundai i10,2.33 lakh,"EMI ₹6,131/m","32,420 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-ahmedabad-11477863748/
2016 Ford Ecosport,4.10 lakh,"EMI ₹10,807/m","1,00,798 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-ahmedabad-14292469775/
2018 Hyundai Grand i10,3.13 lakh,"EMI ₹6,968/m","1,01,431 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-ahmedabad-11415569725/
2021 Mahindra Thar,8.53 lakh,"EMI ₹14,598/m","58,423 km",Petrol,Auto,https://www.cars24.com/buy-used-mahindra-thar-2021-cars-ahmedabad-36441007718/
2023 Mahindra XUV300,8.43 lakh,"EMI ₹14,436/m","90,866 km",Diesel,Auto,https://www.cars24.com/buy-used-mahindra-xuv300-2023-cars-ahmedabad-11433264782/
2014 Toyota Corolla Altis,3.74 lakh,"EMI ₹12,418/m","1,32,247 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-corolla-altis-2014-cars-ahmedabad-11469167720/
2020 Tata Tiago,3.36 lakh,"EMI ₹5,939/m","60,980 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2020-cars-ahmedabad-11412669741/
2019 Ford FREESTYLE,4.15 lakh,"EMI ₹7,326/m","47,610 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-freestyle-2019-cars-ahmedabad-11444766742/
2014 Hyundai Eon,2.27 lakh,"EMI ₹20,138/m","1,13,407 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-ahmedabad-11467343702/
2019 Maruti Eeco,3.82 lakh,"EMI ₹7,467/m","98,076 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-ahmedabad-11444462729/
2018 Renault Kwid,1.89 lakh,"EMI ₹3,344/m","53,016 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2018-cars-ahmedabad-11444960723/
2019 Maruti Dzire,4.25 lakh,"EMI ₹7,504/m","71,902 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-11418568742/
2021 Hyundai NEW SANTRO,3.30 lakh,"EMI ₹5,822/m","98,958 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-ahmedabad-11430367709/
2022 Tata ALTROZ,4.63 lakh,"EMI ₹8,165/m","52,809 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-altroz-2022-cars-ahmedabad-11488966705/
2015 Maruti Swift,2.65 lakh,"EMI ₹6,978/m","78,572 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2015-cars-ahmedabad-11441964740/
2018 Maruti Alto 800,1.97 lakh,"EMI ₹3,485/m","46,506 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-11415265724/
2023 Hyundai NEW I20,5.77 lakh,"EMI ₹10,189/m","38,249 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-i20-2023-cars-ahmedabad-11461167734/
2019 Hyundai Verna,6.72 lakh,"EMI ₹11,859/m","47,209 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-ahmedabad-11474067747/
2014 Maruti Swift Dzire,2.79 lakh,"EMI ₹9,280/m","1,04,099 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-ahmedabad-11499863775/
2019 Mahindra XUV500,8.28 lakh,"EMI ₹18,011/m","1,04,375 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-ahmedabad-25748266745/
2013 Hyundai i10,1.86 lakh,"EMI ₹8,753/m","1,04,127 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-ahmedabad-14263069734/
2021 Datsun Redi Go,1.75 lakh,"EMI ₹3,082/m","39,029 km",Petrol,Manual,https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-ahmedabad-2138557464/
2016 Hyundai Grand i10,4.30 lakh,"EMI ₹9,565/m","43,883 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-11433668740/
2024 Tata Curvv,13.90 lakh,"EMI ₹23,800/m","3,578 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-curvv-2024-cars-ahmedabad-11474069731/
2019 Hyundai NEW SANTRO,3.03 lakh,"EMI ₹5,349/m","48,893 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-ahmedabad-11432869745/
2023 Hyundai NEW I20 N LINE,6.50 lakh,"EMI ₹11,474/m","27,096 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-new-i20-n-line-2023-cars-ahmedabad-15053865735/
2017 Maruti Vitara Brezza,4.80 lakh,"EMI ₹10,667/m","1,43,449 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-ahmedabad-11445160738/
2015 Maruti Alto K10,1.99 lakh,"EMI ₹9,354/m","78,574 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-ahmedabad-11443766738/
2013 Maruti Wagon R 1.0,1.57 lakh,N/A,"1,08,358 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-ahmedabad-11457164740/
2021 Renault Kiger,4.73 lakh,"EMI ₹8,355/m","33,171 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-kiger-2021-cars-ahmedabad-11418760774/
2016 Maruti Alto 800,1.76 lakh,"EMI ₹3,908/m","70,174 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-ahmedabad-11485061720/
2020 KIA SELTOS,7.06 lakh,"EMI ₹12,455/m","75,184 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2020-cars-ahmedabad-36648167729/
2017 Maruti Baleno,3.77 lakh,"EMI ₹7,377/m","57,446 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-11428062721/
2023 Renault TRIBER,4.11 lakh,"EMI ₹7,251/m","57,600 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2023-cars-ahmedabad-24579169724/
2020 KIA SONET,5.60 lakh,"EMI ₹9,883/m","61,598 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-sonet-2020-cars-ahmedabad-10308368713/
2022 Maruti Alto,2.75 lakh,"EMI ₹4,863/m","56,187 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-2022-cars-ahmedabad-11414166727/
2022 Tata PUNCH,4.52 lakh,"EMI ₹10,048/m","1,33,331 km",CNG,Manual,https://www.cars24.com/buy-used-tata-punch-2022-cars-ahmedabad-11427167753/
2016 Ford Figo Aspire,2.60 lakh,"EMI ₹5,786/m","59,046 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-figo-aspire-2016-cars-ahmedabad-11467561706/
2019 Hyundai Elite i20,4.04 lakh,"EMI ₹8,992/m","1,37,015 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-ahmedabad-11433307729/
2019 Maruti Dzire,4.08 lakh,"EMI ₹7,194/m","89,000 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-38635861730/
2017 Datsun Redi Go,1.34 lakh,"EMI ₹2,614/m","78,773 km",Petrol,Manual,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-15044162737/
2015 Hyundai Verna,3.58 lakh,"EMI ₹11,901/m","99,607 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-verna-2015-cars-ahmedabad-11435368734/
2016 Hyundai Grand i10,2.57 lakh,"EMI ₹6,775/m","1,48,332 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-11472760749/
2014 Hyundai i10,2.20 lakh,"EMI ₹7,319/m","53,673 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-ahmedabad-11470766780/
2019 Jeep Compass,6.54 lakh,"EMI ₹11,536/m","74,727 km",Petrol,Auto,https://www.cars24.com/buy-used-jeep-compass-2019-cars-ahmedabad-11475263750/
2018 Datsun Redi Go,1.77 lakh,"EMI ₹3,125/m","44,363 km",Petrol,Auto,https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-ahmedabad-11474668723/
2023 Skoda SLAVIA,7.67 lakh,"EMI ₹13,538/m","40,443 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-slavia-2023-cars-ahmedabad-11498960739/
2021 Hyundai Creta,9.55 lakh,"EMI ₹16,352/m","80,715 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-ahmedabad-11473965747/
2017 Ford Figo Aspire,2.81 lakh,"EMI ₹5,486/m","89,994 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-ahmedabad-11444505767/
2016 Maruti Ciaz,3.40 lakh,"EMI ₹7,567/m","1,19,955 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-ahmedabad-11430967721/
2019 Honda Civic,8.99 lakh,"EMI ₹15,402/m","44,164 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-civic-2019-cars-ahmedabad-11402465744/
2019 Hyundai Grand i10,3.42 lakh,"EMI ₹7,605/m","1,12,093 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-ahmedabad-11420765770/
2021 Maruti XL6,7.09 lakh,"EMI ₹12,522/m","80,203 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-ahmedabad-13550101701/
2020 KIA SELTOS,7.74 lakh,"EMI ₹17,223/m","1,47,864 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-seltos-2020-cars-ahmedabad-11471265791/
2014 Hyundai Grand i10,2.23 lakh,"EMI ₹7,405/m","71,989 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-ahmedabad-11420567787/
2023 Hyundai NEW I20,5.60 lakh,"EMI ₹9,888/m","96,837 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-i20-2023-cars-ahmedabad-28393162719/
2016 Hyundai Elite i20,3.91 lakh,"EMI ₹8,694/m","85,621 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-ahmedabad-24463809760/
2018 Maruti Vitara Brezza,5.02 lakh,"EMI ₹11,163/m","1,34,765 km",Diesel,Auto,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-ahmedabad-28322369759/
2021 Tata Safari,9.49 lakh,"EMI ₹16,244/m","60,068 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-safari-2021-cars-ahmedabad-24435766758/
2014 Maruti Celerio,2.36 lakh,"EMI ₹20,988/m","73,177 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-ahmedabad-25477661747/
2020 Honda Amaze,5.29 lakh,"EMI ₹9,347/m","73,548 km",Diesel,Auto,https://www.cars24.com/buy-used-honda-amaze-2020-cars-ahmedabad-25498660720/
2016 Ford Ecosport,3.08 lakh,"EMI ₹8,098/m","1,02,703 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-ahmedabad-25492065758/
2016 Renault Kwid,1.60 lakh,"EMI ₹3,567/m","90,905 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2016-cars-ahmedabad-11483663730/
2021 Maruti New Wagon-R,3.77 lakh,"EMI ₹6,650/m","65,482 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-ahmedabad-11429568735/
2014 Hyundai i10,1.80 lakh,"EMI ₹5,993/m","81,538 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-ahmedabad-11404866756/
2022 Tata TIGOR,4.95 lakh,"EMI ₹8,733/m","29,522 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tigor-2022-cars-ahmedabad-11445861705/
2021 Maruti Baleno,5.08 lakh,"EMI ₹8,968/m","74,491 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-15064563790/
2013 Hyundai i20,2.50 lakh,"EMI ₹11,777/m","44,454 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-ahmedabad-11482402737/
2025 Hyundai Verna,13.13 lakh,"EMI ₹22,475/m","6,235 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-verna-2025-cars-ahmedabad-11465761705/
2022 Hyundai Verna,8.01 lakh,"EMI ₹13,718/m","98,461 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-verna-2022-cars-ahmedabad-11414966742/
2012 Hyundai i10,1.56 lakh,N/A,"1,05,771 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-i10-2012-cars-ahmedabad-11450367712/
2015 Maruti Swift Dzire,2.60 lakh,"EMI ₹6,839/m","98,134 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-ahmedabad-10467464716/
2019 Maruti IGNIS,4.27 lakh,"EMI ₹8,353/m","85,452 km",CNG,Auto,https://www.cars24.com/buy-used-maruti-ignis-2019-cars-ahmedabad-11447167702/
2023 Tata Harrier,9.90 lakh,"EMI ₹16,953/m","45,493 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-harrier-2023-cars-ahmedabad-38612705710/
2018 Renault Kwid,1.89 lakh,"EMI ₹3,339/m","99,273 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2018-cars-ahmedabad-14261060753/
2016 Ford Ecosport,3.51 lakh,"EMI ₹9,249/m","1,18,335 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-ahmedabad-11433461741/
2022 Renault Kiger,4.34 lakh,"EMI ₹7,655/m","70,240 km",CNG,Manual,https://www.cars24.com/buy-used-renault-kiger-2022-cars-ahmedabad-15034400739/
2017 Tata Tiago,2.50 lakh,"EMI ₹5,550/m","1,05,773 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2017-cars-ahmedabad-36416666720/
2020 Tata Tiago,3.78 lakh,"EMI ₹6,681/m","70,635 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-tiago-2020-cars-ahmedabad-11469006708/
2019 Tata Tiago,2.99 lakh,"EMI ₹5,282/m","98,080 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2019-cars-ahmedabad-11465268731/
2018 Mahindra MARAZZO,5.12 lakh,"EMI ₹10,017/m","78,514 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-marazzo-2018-cars-ahmedabad-28391768724/
2016 Renault Kwid,1.78 lakh,"EMI ₹3,951/m","81,528 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2016-cars-ahmedabad-11419443799/
2017 Honda Amaze,3.01 lakh,"EMI ₹5,885/m","71,669 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2017-cars-ahmedabad-20654860726/
2019 Mahindra XUV300,5.26 lakh,"EMI ₹9,289/m","94,072 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-xuv300-2019-cars-ahmedabad-11417368749/
2014 Hyundai i10,2.30 lakh,"EMI ₹20,478/m","58,777 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-ahmedabad-11412963747/
2024 Mahindra Thar,11.87 lakh,"EMI ₹20,328/m","50,778 km",Diesel,Auto,https://www.cars24.com/buy-used-mahindra-thar-2024-cars-ahmedabad-11458862728/
2021 Mahindra XUV300,6.38 lakh,"EMI ₹11,257/m","42,703 km",CNG,Auto,https://www.cars24.com/buy-used-mahindra-xuv300-2021-cars-ahmedabad-11457164750/
2018 Datsun Go,1.87 lakh,"EMI ₹3,299/m","15,519 km",Petrol,Manual,https://www.cars24.com/buy-used-datsun-go-2018-cars-ahmedabad-11400569753/
2015 Honda City,3.85 lakh,"EMI ₹12,776/m","1,06,188 km",Diesel,Manual,https://www.cars24.com/buy-used-honda-city-2015-cars-ahmedabad-11487860796/
2020 Maruti Baleno,4.95 lakh,"EMI ₹8,731/m","62,764 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-11430964750/
2018 Ford Ecosport,4.56 lakh,"EMI ₹8,048/m","94,689 km",Petrol,Auto,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-ahmedabad-11475264728/
2017 Maruti Alto 800,2.41 lakh,"EMI ₹6,343/m","57,139 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-ahmedabad-11444167737/
2019 Ford Ecosport,4.37 lakh,"EMI ₹9,724/m","1,03,389 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-ahmedabad-11429066716/
2018 Ford FREESTYLE,3.27 lakh,"EMI ₹5,770/m","57,098 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-freestyle-2018-cars-ahmedabad-11492363754/
2019 Renault TRIBER,4.00 lakh,"EMI ₹7,055/m","39,240 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2019-cars-ahmedabad-11471266701/
2016 Maruti Alto 800,2.16 lakh,"EMI ₹4,804/m","46,384 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-ahmedabad-11450967723/
2013 Hyundai i10,1.66 lakh,"EMI ₹7,806/m","63,113 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-ahmedabad-11481764746/
2016 Hyundai Elite i20,4.00 lakh,"EMI ₹8,907/m","58,357 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-ahmedabad-11464409768/
2013 Honda Brio,1.55 lakh,"EMI ₹7,318/m","96,162 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-brio-2013-cars-ahmedabad-11485609765/
2016 Maruti Wagon R 1.0,2.40 lakh,"EMI ₹5,330/m","42,028 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-ahmedabad-11460563723/
2022 Maruti Eeco,4.02 lakh,"EMI ₹7,094/m","25,516 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-eeco-2022-cars-ahmedabad-11400469794/
2022 KIA SELTOS,8.54 lakh,"EMI ₹14,616/m","41,832 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2022-cars-ahmedabad-41643560734/
2022 Maruti Alto,2.90 lakh,"EMI ₹5,111/m","23,287 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-2022-cars-ahmedabad-11464862731/
2020 Ford New Figo,3.49 lakh,"EMI ₹6,159/m","44,524 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-new-figo-2020-cars-ahmedabad-15077101705/
2018 Maruti Ciaz,4.50 lakh,"EMI ₹7,944/m","76,985 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ahmedabad-11445766739/
2013 Hyundai Eon,1.74 lakh,N/A,"1,12,721 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-eon-2013-cars-ahmedabad-11445766714/
2018 Hyundai Grand i10,3.43 lakh,"EMI ₹7,627/m","87,003 km",CNG,Auto,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-ahmedabad-11472403767/
2023 Tata Tiago,4.87 lakh,"EMI ₹8,591/m","19,213 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-tiago-2023-cars-ahmedabad-11483560702/
2015 Hyundai Eon,1.73 lakh,"EMI ₹4,555/m","1,13,498 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2015-cars-ahmedabad-11488163717/
2020 KIA SELTOS,9.01 lakh,"EMI ₹15,428/m","70,180 km",Petrol,Auto,https://www.cars24.com/buy-used-kia-seltos-2020-cars-ahmedabad-20473468720/
2015 Maruti Wagon R 1.0,2.30 lakh,"EMI ₹10,811/m","91,630 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-ahmedabad-11405363709/
2022 Maruti Celerio,4.11 lakh,"EMI ₹7,263/m","77,630 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2022-cars-ahmedabad-11461665732/
2017 Hyundai Elite i20,3.72 lakh,"EMI ₹8,285/m","1,24,115 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-ahmedabad-11487460740/
2018 Maruti Ciaz,5.39 lakh,"EMI ₹11,995/m","66,190 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ahmedabad-11441160788/
2015 Nissan Terrano,2.55 lakh,"EMI ₹6,715/m","79,856 km",Petrol,Manual,https://www.cars24.com/buy-used-nissan-terrano-2015-cars-ahmedabad-12273665790/
2022 Skoda SLAVIA,7.88 lakh,"EMI ₹13,903/m","13,874 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-ahmedabad-11400707759/
2017 Maruti Baleno,3.59 lakh,"EMI ₹7,026/m","99,860 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-11459464720/
2018 Maruti Alto 800,2.59 lakh,"EMI ₹5,754/m","61,328 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-11493566785/
2016 Maruti Baleno,3.34 lakh,"EMI ₹7,435/m","1,08,033 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-ahmedabad-14272967789/
2015 Maruti Swift Dzire,3.23 lakh,"EMI ₹8,516/m","47,451 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-ahmedabad-25735764781/
2019 Jeep Compass,7.66 lakh,"EMI ₹13,521/m","85,034 km",Diesel,Manual,https://www.cars24.com/buy-used-jeep-compass-2019-cars-ahmedabad-11448060742/
2012 Maruti Swift,2.21 lakh,"EMI ₹19,680/m","1,02,578 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2012-cars-ahmedabad-11496861723/
