name,price,emi,kilometer,fuel,transmission,link
2015 Tata Zest,2.51 lakh,"EMI ₹6,610/m","1,35,896 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-zest-2015-cars-bangalore-10258568736/
2016 Honda BR-V,4.55 lakh,"EMI ₹10,121/m","73,042 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-br-v-2016-cars-bangalore-10279969742/
2015 Maruti Celerio,3.12 lakh,"EMI ₹8,216/m","54,548 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bangalore-10234263747/
2016 Mahindra XUV500,6.15 lakh,"EMI ₹16,195/m","1,26,731 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-xuv500-2016-cars-bangalore-10207466770/
2022 Tata Tiago,4.23 lakh,"EMI ₹9,409/m","1,46,391 km",CNG,Manual,https://www.cars24.com/buy-used-tata-tiago-2022-cars-bangalore-11130060725/
2022 MG HECTOR PLUS,12.64 lakh,"EMI ₹21,643/m","56,089 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-hector-plus-2022-cars-bangalore-10212369751/
2021 KIA SONET,7.65 lakh,"EMI ₹13,504/m","67,346 km",Diesel,Auto,https://www.cars24.com/buy-used-kia-sonet-2021-cars-bangalore-10272408705/
2013 Hyundai i10,2.15 lakh,"EMI ₹10,121/m","85,268 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-bangalore-10210865737/
2020 KIA SELTOS,10.87 lakh,"EMI ₹18,617/m","41,164 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-seltos-2020-cars-bangalore-10294166756/
2016 Tata Tiago,3.72 lakh,"EMI ₹9,796/m","69,684 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-tiago-2016-cars-bangalore-10245461755/
2020 Maruti Dzire,5.31 lakh,"EMI ₹9,374/m","67,414 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-bangalore-10281966723/
2015 Hyundai Santa Fe,7.88 lakh,"EMI ₹26,173/m","67,583 km",Diesel,Auto,https://www.cars24.com/buy-used-hyundai-santa-fe-2015-cars-bangalore-10255767742/
2024 Maruti Grand Vitara,12.44 lakh,"EMI ₹21,300/m","21,400 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-grand-vitara-2024-cars-bangalore-10240369727/
2016 Hyundai Eon,2.34 lakh,"EMI ₹5,205/m","46,131 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-bangalore-10210068741/
2016 Hyundai Grand i10,3.19 lakh,"EMI ₹7,096/m","72,466 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bangalore-10256063785/
2018 Maruti Ertiga,7.58 lakh,"EMI ₹13,375/m","48,250 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2018-cars-bangalore-10248362744/
2022 Hyundai Creta,13.37 lakh,"EMI ₹22,893/m","61,470 km",Diesel,Auto,https://www.cars24.com/buy-used-hyundai-creta-2022-cars-bangalore-10204163749/
2013 Toyota Etios Liva,3.06 lakh,"EMI ₹14,404/m","61,478 km",Petrol,Manual,https://www.cars24.com/buy-used-toyota-etios-liva-2013-cars-bangalore-10296368732/
2015 Hyundai Elite i20,5.10 lakh,"EMI ₹16,926/m","91,831 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bangalore-10282265701/
2018 Maruti IGNIS,3.65 lakh,"EMI ₹6,443/m","34,148 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-bangalore-10865163731/
2017 Mahindra TUV300,5.44 lakh,"EMI ₹12,091/m","73,350 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-bangalore-10270606765/
2016 Hyundai Creta,6.35 lakh,"EMI ₹16,722/m","86,140 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-bangalore-10240207778/
2020 KIA SONET,6.94 lakh,"EMI ₹12,251/m","66,365 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-sonet-2020-cars-bangalore-10276860754/
2019 Maruti Vitara Brezza,7.10 lakh,"EMI ₹12,533/m","82,303 km",Diesel,Auto,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-bangalore-10290864780/
2023 Renault Kiger,6.28 lakh,"EMI ₹11,086/m","26,825 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kiger-2023-cars-bangalore-10243062754/
2015 Hyundai Xcent,3.05 lakh,"EMI ₹8,032/m","81,037 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-bangalore-26519060740/
2021 Tata TIGOR,5.28 lakh,"EMI ₹9,326/m","38,776 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-tigor-2021-cars-bangalore-10292264727/
2021 Maruti XL6,9.44 lakh,"EMI ₹16,156/m","38,916 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-bangalore-10218664702/
2014 Honda Amaze,3.38 lakh,"EMI ₹11,226/m","82,058 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2014-cars-bangalore-10265569749/
2023 Hyundai GRAND I10 NIOS,4.63 lakh,"EMI ₹10,299/m","1,49,383 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2023-cars-bangalore-10212066751/
2018 Ford Ecosport,5.71 lakh,"EMI ₹10,080/m","54,496 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-bangalore-10214464740/
2020 Maruti S PRESSO,3.50 lakh,"EMI ₹6,178/m","25,092 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-bangalore-10269769701/
2017 Maruti Baleno,4.60 lakh,"EMI ₹8,993/m","57,251 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-bangalore-22464960736/
2021 KIA SELTOS,8.81 lakh,"EMI ₹19,155/m","1,06,646 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2021-cars-bangalore-10276661736/
2019 Maruti Ertiga,8.30 lakh,"EMI ₹14,212/m","51,227 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-bangalore-10239760704/
2020 Maruti S PRESSO,3.53 lakh,"EMI ₹6,231/m","42,891 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-bangalore-10235064701/
2023 Toyota Glanza,7.73 lakh,"EMI ₹13,646/m","34,013 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-glanza-2023-cars-bangalore-10208966702/
2015 Hyundai Verna,4.33 lakh,"EMI ₹11,403/m","74,547 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-verna-2015-cars-bangalore-10261802748/
2018 Maruti Alto K10,3.10 lakh,"EMI ₹5,477/m","49,293 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bangalore-10246662705/
2016 Hyundai Elite i20,4.60 lakh,"EMI ₹10,232/m","93,895 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bangalore-10239963746/
2020 Mahindra XUV300,6.23 lakh,"EMI ₹10,998/m","96,681 km",Petrol,Manual,https://www.cars24.com/buy-used-mahindra-xuv300-2020-cars-bangalore-10273464721/
2024 Hyundai EXTER,8.59 lakh,"EMI ₹14,708/m","4,295 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-exter-2024-cars-bangalore-10219868767/
2014 Maruti Celerio,2.59 lakh,"EMI ₹8,603/m","80,039 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-bangalore-10289861721/
2019 Hyundai NEW SANTRO,3.16 lakh,"EMI ₹5,578/m","80,445 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bangalore-10256062784/
2013 Ford Ecosport,3.13 lakh,"EMI ₹27,810/m","74,111 km",Diesel,Manual,https://www.cars24.com/buy-used-ford-ecosport-2013-cars-bangalore-10229263794/
2016 Maruti Alto 800,2.38 lakh,"EMI ₹5,294/m","76,954 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-bangalore-10260568752/
2019 Maruti Swift,6.05 lakh,"EMI ₹10,680/m","81,018 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-swift-2019-cars-bangalore-10233569731/
2018 Renault Kwid,2.79 lakh,"EMI ₹4,925/m","32,655 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-kwid-2018-cars-bangalore-10286163747/
2016 Honda BR-V,5.79 lakh,"EMI ₹12,880/m","61,607 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-br-v-2016-cars-bangalore-10295360729/
2021 Mahindra Thar,11.59 lakh,"EMI ₹19,845/m","65,089 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-thar-2021-cars-bangalore-10238762721/
2017 Maruti Baleno,5.30 lakh,"EMI ₹10,362/m","74,553 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-bangalore-10239862708/
