name,price,emi,kilometer,fuel,transmission,link
2020 KIA SELTOS,8.55 lakh,"EMI ₹14,640/m","41,250 km",Petrol,Manual,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10624969748/
2014 Hyundai Eon,1.53 lakh,"EMI ₹5,082/m","78,367 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-pune-10651062750/
2013 Hyundai i10,2.06 lakh,"EMI ₹9,697/m","99,344 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-10687261748/
2016 Skoda Rapid,4.76 lakh,"EMI ₹12,535/m","1,11,375 km",Diesel,Auto,https://www.cars24.com/buy-used-skoda-rapid-2016-cars-pune-10617568742/
2016 Maruti Alto 800,1.88 lakh,"EMI ₹4,182/m","56,363 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-pune-10603968755/
2015 Maruti Ertiga,5.52 lakh,"EMI ₹25,985/m","38,636 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-pune-10621962725/
2016 Ford Ecosport,3.60 lakh,"EMI ₹8,008/m","50,427 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-pune-10613565772/
2025 KIA SYROS,11.27 lakh,"EMI ₹19,297/m","11,258 km",Petrol,Auto,https://www.cars24.com/buy-used-kia-syros-2025-cars-pune-10667960768/
2015 Maruti Swift,3.61 lakh,"EMI ₹9,507/m","43,661 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2015-cars-pune-10615964782/
2017 Maruti Celerio,2.89 lakh,"EMI ₹6,429/m","1,08,014 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10649566744/
2014 Honda Amaze,2.92 lakh,"EMI ₹9,699/m","61,628 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-10696565733/
2017 Hyundai Creta,5.39 lakh,"EMI ₹10,538/m","71,279 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10670560703/
2021 Hyundai VENUE,7.37 lakh,"EMI ₹13,010/m","67,305 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-pune-10089564752/
2016 Hyundai Grand i10,2.72 lakh,"EMI ₹6,050/m","30,330 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-10643768731/
2013 Hyundai i10,1.45 lakh,"EMI ₹6,826/m","46,602 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-10617169705/
2015 Honda City,4.03 lakh,"EMI ₹10,613/m","60,254 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2015-cars-pune-10677465753/
2021 Hyundai NEW I20,7.24 lakh,"EMI ₹12,781/m","35,168 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-pune-10651964702/
2017 Mahindra Kuv100,2.56 lakh,"EMI ₹5,005/m","76,124 km",Petrol,Manual,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-pune-10609769737/
2022 Hyundai GRAND I10 NIOS,5.68 lakh,"EMI ₹10,027/m","65,581 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2022-cars-pune-10632167742/
2019 MG HECTOR,8.53 lakh,"EMI ₹14,605/m","69,033 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-hector-2019-cars-pune-12376864712/
2016 Hyundai Verna,5.85 lakh,"EMI ₹15,405/m","99,910 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-verna-2016-cars-pune-10617461780/
2017 Maruti Alto 800,2.32 lakh,"EMI ₹4,536/m","31,273 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-pune-10660364708/
2022 Renault TRIBER,5.05 lakh,"EMI ₹8,915/m","11,713 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-triber-2022-cars-pune-10692765706/
2021 Mahindra XUV700,13.71 lakh,"EMI ₹23,475/m","37,871 km",Petrol,Manual,https://www.cars24.com/buy-used-mahindra-xuv700-2021-cars-pune-10663768725/
2018 Hyundai Creta,6.56 lakh,"EMI ₹11,580/m","85,553 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-10652562743/
2015 Hyundai i10,2.26 lakh,"EMI ₹10,639/m","1,03,317 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-pune-10628160746/
2022 Tata NEXON,7.21 lakh,"EMI ₹12,728/m","70,223 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-nexon-2022-cars-pune-10697364710/
2013 Honda Amaze,2.65 lakh,"EMI ₹12,474/m","60,093 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2013-cars-pune-10612961755/
2021 Tata PUNCH,6.06 lakh,"EMI ₹10,698/m","22,727 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-punch-2021-cars-pune-10696867707/
2020 Maruti Dzire,5.02 lakh,"EMI ₹8,862/m","27,558 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-pune-10608362744/
2022 Volkswagen TAIGUN,8.49 lakh,"EMI ₹14,537/m","76,831 km",Petrol,Manual,https://www.cars24.com/buy-used-volkswagen-taigun-2022-cars-pune-12546568719/
2015 Honda City,3.51 lakh,"EMI ₹9,243/m","95,571 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2015-cars-pune-10678569729/
2017 Hyundai Creta,7.00 lakh,"EMI ₹15,571/m","1,20,845 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10659160762/
2022 MG ASTOR,7.80 lakh,"EMI ₹13,769/m","63,216 km",Petrol,Manual,https://www.cars24.com/buy-used-mg-astor-2022-cars-pune-10637868737/
2021 MG HECTOR PLUS,13.12 lakh,"EMI ₹22,465/m","29,432 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-hector-plus-2021-cars-pune-10653964740/
2013 Honda City,2.32 lakh,"EMI ₹10,921/m","1,00,391 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2013-cars-pune-10633067731/
2017 Volkswagen Ameo,4.15 lakh,"EMI ₹9,231/m","86,048 km",Diesel,Manual,https://www.cars24.com/buy-used-volkswagen-ameo-2017-cars-pune-10648968745/
2015 Hyundai Grand i10,2.81 lakh,"EMI ₹7,400/m","65,831 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-10674666782/
2016 Renault Kwid,2.01 lakh,"EMI ₹4,471/m","65,284 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10608264732/
2018 Honda Jazz,4.60 lakh,"EMI ₹8,119/m","50,494 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-jazz-2018-cars-pune-10623463725/
2021 Skoda KUSHAQ,8.70 lakh,"EMI ₹14,897/m","60,841 km",Petrol,Manual,https://www.cars24.com/buy-used-skoda-kushaq-2021-cars-pune-10627768782/
2016 Honda Jazz,3.34 lakh,"EMI ₹7,430/m","57,482 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-jazz-2016-cars-pune-10669960722/
2013 Honda City,3.01 lakh,"EMI ₹14,169/m","78,899 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2013-cars-pune-10666462742/
2016 Maruti Vitara Brezza,5.89 lakh,"EMI ₹15,511/m","1,09,176 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-pune-10632661743/
2016 Honda CRV,5.07 lakh,"EMI ₹11,278/m","90,696 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-crv-2016-cars-pune-10639364706/
2021 Hyundai Creta,12.47 lakh,"EMI ₹27,113/m","1,07,007 km",Diesel,Auto,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-pune-10632466731/
2016 Maruti Wagon R 1.0,2.75 lakh,"EMI ₹6,117/m","66,853 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-pune-10603966724/
2020 Maruti IGNIS,4.10 lakh,"EMI ₹7,238/m","65,102 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ignis-2020-cars-pune-10627666743/
2022 Hyundai VENUE,9.03 lakh,"EMI ₹15,462/m","82,560 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-venue-2022-cars-pune-10618464703/
2017 Hyundai Verna,5.87 lakh,"EMI ₹13,057/m","1,02,297 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-verna-2017-cars-pune-10692066708/
2018 Honda WR-V,5.48 lakh,"EMI ₹9,674/m","44,375 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-pune-10611862705/
2024 Tata NEXON,10.12 lakh,"EMI ₹17,328/m","6,991 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-nexon-2024-cars-pune-10677862700/
2019 Honda City,6.87 lakh,"EMI ₹15,282/m","1,08,942 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2019-cars-pune-10681761722/
2016 Maruti Baleno,4.47 lakh,"EMI ₹9,943/m","37,593 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-10622566723/
2014 Hyundai Grand i10,2.55 lakh,"EMI ₹8,470/m","93,607 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-pune-10648261745/
